Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
688533;Yalta;Yalta;Ialta,Jalta,Jalto,Jałta,Yalta,ya er ta,yalta,yaruta,Ялта,يالطا,იალტა,ヤルタ,雅尔塔,얄타;P;PPLA2;UA;Ukraine;;11;0120;;;77003;54;56;Europe/Simferopol;2022-10-27;Ukraine;44.50218, 34.16624
689041;Vorobyovo;Vorobyovo;Kudajgul,Vorob'jovo,Vorobjove,Vorobyovo,Воробйове,Воробьёво,Кудайгу́л;P;PPLA3;UA;Ukraine;;11;0108;11153088;;1085;59;59;Europe/Simferopol;2022-10-27;Ukraine;45.32895, 33.24654
690820;Uglovoye;Uglovoye;Adzhi-Bulat,Uglove,Uglovoe,Uglovoye,Аджи́-Була́т,Углове,Угловое;P;PPLA3;UA;Ukraine;;11;0102;11152824;;3334;41;36;Europe/Simferopol;2022-10-27;Ukraine;44.82146, 33.60452
690960;Turka;Turka;Tourka,Turka,Turko,tu er ka,twrka,twrqh,Турка,Տուրկա,טורקה,تورکا,ტურკა,圖爾卡;P;PPLA2;UA;Ukraine;;15;4608;;;7395;;565;Europe/Kyiv;2022-12-24;Ukraine;49.15613, 23.02837
691179;Truskavets;Truskavets;Trouskavets,Truskavec,Truskavec',Truskaveca,Truskavet,Truskavets,Truskavets',Truskavets’,Truskaveț,Truskawec,Truskawez,Truskawiec,Truszkavec,te lu si ka wei ci,teuluseukabecheu,trwskawyk,Трускавец,Трускавець,Տրուսկավեց,טריסקעוויץ,تروسکاویک,ტრუსკავეცი,特魯斯卡韋茨,트루스카베츠;P;PPL;UA;Ukraine;;15;4602;;;28287;;369;Europe/Kyiv;2023-08-26;Ukraine;49.27832, 23.50998
692146;Sutysky;Sutysky;Soutysky,Sutiski,Sutyska,Sutyskiy,Sutysky,Sutîskî,Sutıskı,su di si ji,Сутиски,Сутыскы,苏蒂斯基;P;PPL;UA;Ukraine;;23;0502;;;6027;255;248;Europe/Kyiv;2022-10-27;Ukraine;49.03901, 28.41956
692468;Stizhkivske;Stizhkivske;Stizhkivs'ke,Stizhkivske,Stizhkivs’ke,Stozhkovo,Stozhkovskoye,Стіжківське;P;PPL;UA;Ukraine;;05;1406;;;4480;;257;Europe/Kyiv;2022-10-27;Ukraine;48.11333, 38.4925
692556;Botanicheskoye;Botanicheskoye;Aip,Botanicheskoe,Botanicheskoye,Botanichne,Аи́п,Ботаническое,Ботанічне;P;PPLA3;UA;Ukraine;;11;0114;11153026;;1661;11;11;Europe/Simferopol;2022-10-27;Ukraine;45.78656, 33.54856
692644;Stayky;Stayky;Stajki,Stayki,Stayky,Стайки;P;PPL;UA;Ukraine;;13;3212;;;2203;;184;Europe/Kyiv;2022-11-07;Ukraine;50.07818, 30.9038
692749;Stari Bohorodchany;Stari Bohorodchany;Bohorodczany Stare,Stare-Bogorodchany,Stari Bogorodcani,Stari Bogorodchani,Stari Bohorodcany,Stari Bohorodceani,Stari Bohorodceanî,Stari Bohorodchany,Stari Bohorodtjany,Stari Bohorodtsany,Stari Bohorodtschany,Stari Bohorodtsjany,Stari Bohorodçany,Starye Bogorodchany,Staryye Bogorodchany,Stаrі Bоhоrоdtšаny,jiu bo huo luo de qia ni,Старые Богородчаны,Старі Богородчани,旧博霍罗德恰尼;P;PPL;UA;Ukraine;;06;2604;;;3426;;316;Europe/Kyiv;2022-10-27;Ukraine;48.82857, 24.5255
692819;Starokozache;Starokozache;Cazaci,Cazacii-Vechi,Starokazach'e,Starokosatsche,Starokozache,Starokozatche,Starokozatché,jiu ke zha qie,Староказачье,Старокозаче,舊科扎切;P;PPL;UA;Ukraine;;17;5104;;;5108;95;83;Europe/Kyiv;2022-10-27;Ukraine;46.33583, 29.98876
692865;Stara Sil;Stara Sil;Stara Sil,Stara Sil',Stara Sil’,Stara Sol,Stara Sul',Stara Sul’,Stara Sól,Staraja Sol',Staraya Sol',Staraya Sol’,Стара Сіль,Старая Соль;P;PPL;UA;Ukraine;;15;4608;;;1074;;350;Europe/Kyiv;2023-05-04;Ukraine;49.48906, 22.96589
693789;Synevyrska Poliana;Synevyrska Poliana;Sinevir-Polyana,Sinevirskaja Poljana,Sinevirskaya Polyana,Siniyvir Polyana,Синевирская Поляна;P;PPL;UA;Ukraine;;25;2112;;;1355;;802;Europe/Kyiv;2022-12-13;Ukraine;48.58484, 23.6891
711105;Bushtyno;Bushtyno;Bouchtyno,Buixtino,Buschtyno,Bushtino,Bushtyna,Bushtyno,Busjtyno,Bustea,Bustin,Bustina,Bustino,Bustyahaza,Bustyaháza,Bustyno,Busztyno,Buŝtino,Buştina,Buştıno,Buštyno,Buštín,Búixtino,bu shen te nuo,bwshtynw,bwstynh,Буштино,Буштына,Буштыно,Բուշտինո,בושטינה,بوشتينو,布什特诺;P;PPL;UA;Ukraine;;25;2108;;;8444;200;205;Europe/Kyiv;2023-05-02;Ukraine;48.0473, 23.48576
711487;Brayiliv;Brayiliv;Brailiv,Brailov,Braïliv,Браилов,Браїлів;P;PPL;UA;Ukraine;;23;0506;;;4559;258;254;Europe/Kyiv;2022-10-27;Ukraine;49.10671, 28.16472
712023;Bobovo;Bobovo;Bobove,Bobovo,Bobovoje,Bobovoye,Tisobiken',Tiszaboekeny,Tiszabökény,Бобове,Тисобикень;P;PPL;UA;Ukraine;;25;2102;;;2216;;120;Europe/Kyiv;2022-12-13;Ukraine;48.07166, 22.89585
712667;Belaya;Belaya;Belaya,Bila,Біла;P;PPL;UA;Ukraine;;22;6106;;;3728;;277;Europe/Kyiv;2022-10-27;Ukraine;49.029, 25.77059
713481;Andriivka;Andriivka;Andreeni,Andrejewka,Andreyen',Andreyen’,Andreyevka,Andriivka,Andriyivka,Andryiuka,Edmonton,andreevkʼa,Андрыіўка,Андріївка,ანდრეევკა;P;PPL;UA;Ukraine;;17;5104;;;1203;84;84;Europe/Kyiv;2022-10-27;Ukraine;46.22099, 30.08481
713758;Ilichanka;Ilichanka;Agro-Kombinat Il'ichevka,Agro-Kombinat Il’ichëvka,Il'ichevka,Il'ichovka,Ilichanka,Illichivka,Il’ichevka,Il’ichovka,Іллічівка,Ілічанка,Иличанка,Ильичевка;P;PPL;UA;Ukraine;;17;5110;;;1321;57;58;Europe/Kyiv;2023-03-31;Ukraine;46.61204, 30.8124
829745;Kopashnovo;Kopashnovo;Gernyes,Gernyés,Kopashneve,Kopashnevo,Kopashnovo,Копашневе,Копашново;P;PPL;UA;Ukraine;;25;2112;;;3010;;241;Europe/Kyiv;2022-12-13;Ukraine;48.21764, 23.48366
829795;Tavryiske;Tavryiske;Kirove,Kirovo,Tavriiske,Tavrijs'ke,Tavriyske,Zherebets,Кирово,Кірове,Таврійське;P;PPL;UA;Ukraine;;26;2306;;;3291;;37;Europe/Kyiv;2023-07-28;Ukraine;47.65311, 35.69512
832394;Orekhovo;Orekhovo;Orekhovo,Orikhove,Орехово,Оріхове;P;PPLA3;UA;Ukraine;;11;0108;11153101;;3049;20;20;Europe/Simferopol;2022-10-27;Ukraine;45.12944, 33.6318
7027004;Pochetnoye;Pochetnoye;Pochetne,Pochetnoye,Pochjotnoe,Tuzla,Почетне,Почётное,Тузла́;P;PPLA3;UA;Ukraine;;11;0114;11152955;;1247;8;10;Europe/Simferopol;2022-10-27;Ukraine;45.99495, 33.76588
8997005;Sovkhoznoye;Sovkhoznoye;Sovkhozne,Sovkhoznoe,Sovkhoznoye,Temir-Aga,Совхозне,Совхозное,Теми́р-Ага́;P;PPL;UA;Ukraine;;11;0116;11152622;;1109;193;182;Europe/Simferopol;2022-10-27;Ukraine;45.03061, 34.01068
9983711;Khlibodarske;Khlibodarske;Chlibodarske,Chlibodarśke,Hlibodarske,Khlebodarskoe,Khlibadarskeh,Khlibodars'ke,Khlibodarske,Khlibodars’ke,he li bo da er xi ke,Хлебодарское,Хлибодарске,Хлібадарскэ,Хлібодарське,赫利博達爾西克;P;PPL;UA;Ukraine;;17;5110;;;2570;65;66;Europe/Kyiv;2022-10-27;Ukraine;46.48455, 30.59374
11750332;Husiatyn;Husiatyn;Gusjatin,Husiatyn,Гусятин;P;PPL;UA;Ukraine;;22;;;;1311;;268;Europe/Kyiv;2022-09-01;Ukraine;49.07015, 26.22299
694992;Rzhyshchiv;Rzhyshchiv;Rzhishchev,Rzhishchëv,Rzhishhev,Rzhishhiv,Rzhyshchiv,Ржищев,Ржищів;P;PPL;UA;Ukraine;;13;3212;;;7993;;99;Europe/Kyiv;2022-10-27;Ukraine;49.96729, 31.04069
695697;Richky;Richky;Rechki,Richki,Richky,Rzyczki,Zhichki,Zhychki,Речки,Річки;P;PPL;UA;Ukraine;;15;4606;;;1319;230;235;Europe/Kyiv;2022-10-27;Ukraine;50.27706, 23.64617
695930;Radens’k;Radens'k;Radens'k,Radensk,Radenskoye,Radens’k,Redanskoje,Раденск,Раденськ;P;PPL;UA;Ukraine;;08;6510;;;3972;;14;Europe/Kyiv;2022-10-27;Ukraine;46.5486, 32.92787
696204;Pryyutivka;Pryyutivka;Prijutivka,Prijutovka,Pryioutivka,Pryïoutivka,Приютовка,Приютівка;P;PPL;UA;Ukraine;;10;3508;;;3148;113;109;Europe/Kyiv;2022-10-27;Ukraine;48.72925, 33.06617
696291;Primorskiy;Primorskiy;Dal'nie Kamyshi,Dal'nye Kamyshi,Dal’nye Kamyshi,Little Kamnishi,Primors'kij,Primorskij,Primorskiy,Дальние Камыши,Приморский,Приморський;P;PPL;UA;Ukraine;;11;0118;;;12560;6;5;Europe/Simferopol;2022-10-27;Ukraine;45.11201, 35.4786
696332;Pryazovske;Pryazovske;Pokrovka Druga,Pokrovka Vtoraja,Priazovs'ke,Priazovskoe,Pryazovske,Pryazovské,Покровка Вторая,Покровка Друга,Приазовское,Приазовське;P;PPLA2;UA;Ukraine;;26;2308;;;6578;28;21;Europe/Kyiv;2022-12-13;Ukraine;46.73123, 35.64082
697124;Koktebel;Koktebel;Kaktehbel',Koektoebel,Koktebel,Koktebel',Koktebelo,Koktebel’,Köktöbel,Planers'ke,Planerskoye,Planers’ke,ke ke tai bei li,kokuteberi,kwktbl,kwktbl  rwsyh,kwktybl,kwktybyl,Кактэбель,Коктебель,Կոկտեբել,كوكتيبيل,کوکتبل,کوکتبل، روسیه,کوکتیبل,コクテベリ,科克泰贝利;P;PPL;UA;Ukraine;;11;0118;;;2807;30;17;Europe/Simferopol;2022-10-27;Ukraine;44.96462, 35.24767
698142;Otyniia;Otyniia;Atynija,Otinia,Otinija,Otiniya,Ottenia,Ottynia,Otynia,Otyniia,Otynija,Otyniya,Otyniïa,Otînia,Otıniya,ao ji ni ya,Атынія,Отинія,Отыния,אוטיניה,奧季尼亞;P;PPL;UA;Ukraine;;06;2608;;;5444;263;279;Europe/Kyiv;2023-03-04;Ukraine;48.73792, 24.86115
698625;Oleksandriya;Oleksandriya;Aleksandrija,Oleksandriia,Oleksandrija,Oleksandriya,Oleksandriïa,Александрия,Олександрія;P;PPLA2;UA;Ukraine;;10;3508;;;76097;99;103;Europe/Kyiv;2023-01-23;Ukraine;48.67466, 33.11761
698852;Novyi Yarychiv;Novyi Yarychiv;Jarychow,Jaryczow,Jaryczow Nowy,Jaryczów,Jaryczów Nowy,Novi Jarychev,Novii Iariciv,Novij Jarichiv,Noviy Yariciv,Noviy Yarychiv,Novy Jarychyu,Novyi Iarytchiv,Novyi Yarychiv,Novyj Jarychev,Novyj Jaryciv,Novyj Jaryčiv,Novyy Yarychev,Novyy Yarychiv,Novyï Iarytchiv,Novîi Iarîciv,Novıy Yarıçiv,Nowyj Jarycziw,Nowyj Jarytschiw,Yarychev Novy,Yarychev Novyy,Yarychuv,xin ya lei qi fu,yryz'wb nwby,Нови Ярычев,Новий Яричів,Новы Ярычыў,Новый Ярычев,יריצ'וב נובי,新亚雷奇夫;P;PPL;UA;Ukraine;;15;4606;;;2841;;223;Europe/Kyiv;2022-12-23;Ukraine;49.90444, 24.30523
699034;Novovorontsovka;Novovorontsovka;Mikolaivka,Novavarancouka,Novovoroncovka,Novovorontovka,Novovorontsovka,Novovoronțovka,Nowoworoncowka,Nowoworonzowka,xin wo long zuo fu ka,Νοβοβοροντσόβκα,Миколаївка,Новаваранцоўка,Нововоронцовка,ნოვოვორონცოვკა,新沃龙佐夫卡;P;PPL;UA;Ukraine;;08;6502;;;6248;80;37;Europe/Kyiv;2023-01-20;Ukraine;47.50499, 33.92317
699554;Novohuivynske;Novohuivynske;Novogujvins'ke,Novoguyvinskoye,Novohuivynske,Novohuyvyns'ke,Novohuyvyns’ke,Новогуйвинське;P;PPLA3;UA;Ukraine;;27;1804;;;5240;;219;Europe/Kyiv;2023-04-05;Ukraine;50.20816, 28.69285
700250;Nevytske;Nevytske;Nevic'ke,Nevickoe,Nevitske,Nevitskoye,Nevyts'ke,Nevytske,Nevyts’ke,Невицкое,Невицьке;P;PPL;UA;Ukraine;;25;2110;;;1032;;130;Europe/Kyiv;2022-12-13;Ukraine;48.67472, 22.38813
700375;Nedoboyvtsi;Nedoboyvtsi;Nedabauti,Nedobauts',Nedobauts’,Nedoboevcy,Nedoboivci,Nedoboivtsi,Nedăbăuţi,Nédoboïvtsi,Недобоевцы,Недобоївці;P;PPL;UA;Ukraine;;03;7304;;;2789;249;228;Europe/Kyiv;2022-10-27;Ukraine;48.43181, 26.36724
701274;Myhove;Myhove;Migove,Migovo,Migovoye,Mihova,Mihowa,Mikhova,Mygaveh,Myhove,Myhowe,Myhоvе,mi ge wei,Мигове,Мигово,Мыгавэ,Միգովո,米戈韋;P;PPL;UA;Ukraine;;03;7302;;;3693;505;451;Europe/Kyiv;2023-03-23;Ukraine;48.15612, 25.37574
702147;Mala Vyska;Mala Vyska;Mala Viska,Mala Vyska,Malaja Viska,Мала Виска,Малая Виска;P;PPLA2;UA;Ukraine;;10;3506;;;10382;190;178;Europe/Kyiv;2022-10-27;Ukraine;48.64694, 31.63231
702360;Magazinka;Magazinka;Magazinka,Магазинка;P;PPLA3;UA;Ukraine;;11;0114;11152952;;1168;1;2;Europe/Simferopol;2022-10-27;Ukraine;45.86312, 34.04969
703055;Lymany;Lymany;Holy Trinity Village,Limani,Limany,Lymany,Russkaya,Svyato-Troyits'ke,Svyato-Troyits’ke,Svyatotroitskaya,Svyatotroitskoye,Svyatotroitza,Svyototroitskaya,Лимани;P;PPL;UA;Ukraine;;16;4806;;;2154;12;22;Europe/Kyiv;2022-10-27;Ukraine;46.73156, 31.96848
703217;Lenkivtsi;Lenkivtsi;Lencauti,Lencăuţi,Lenkivci,Lenkivtsi,Lenkovcy,Ленковцы,Ленківці;P;PPL;UA;Ukraine;;03;7304;;;2158;192;184;Europe/Kyiv;2022-10-27;Ukraine;48.50738, 26.75856
703410;Lanchyn;Lanchyn;Lanchin,Lanchyn,Lanciin,Lancin,Lanciîn,Lancyn,Lanczyn,Lantchyn,Lantschyn,Lançın,Lančyn,lan qin,Łanczyn,Ланчин,Ланчын,蘭欽;P;PPL;UA;Ukraine;;06;2612;;;7855;366;384;Europe/Kyiv;2022-10-27;Ukraine;48.55173, 24.74923
704373;Krasnolesye;Krasnolesye;Krasnoles'e,Krasnolesye,Krasnolissja,Tavel',Краснолесье,Краснолісся,Таве́ль;P;PPL;UA;Ukraine;;11;0116;11152587;;1061;439;444;Europe/Simferopol;2022-10-27;Ukraine;44.83259, 34.23086
704402;Teple;Teple;Katerinodon,Krasnodon,Krasnodonskiy,Krasnodón,Teple,Tjoploe,ke la si nuo dun,krasnwdwm,krasnwdwn,tai pu lai,Катеринодон,Краснодон,Тепле,Тёплое,كراسنودون,کراسنودوم,克拉斯諾頓,泰普萊;P;PPL;UA;Ukraine;;14;4404;;;5398;;184;Europe/Kyiv;2022-12-13;Ukraine;48.31245, 39.56284
704730;Kostryzhivka;Kostryzhivka;Costrijeni,Kastryzhyuka,Kostrijivka,Kostrizevka,Kostrizhevka,Kostrizhivka,Kostrizhovka,Kostrizivka,Kostryjivka,Kostryschiwka,Kostryzhivka,Kostryzhuvka,Kostryzivka,Kostryziwka,Kostryzowka,Kostryzówka,Kostryżiwka,Kostryživka,Kostrízhivka,Kostrıjivka,ke si te li ri fu ka,Кастрыжыўка,Кострижевка,Кострижовка,Кострижівка,Կոստրիժևկա,科斯特里日夫卡;P;PPL;UA;Ukraine;;03;7306;;;2606;165;167;Europe/Kyiv;2022-10-27;Ukraine;48.65456, 25.70916
704772;Kosmach;Kosmach;Kosmach,Космач;P;PPL;UA;Ukraine;;06;2604;;;6204;;476;Europe/Kyiv;2022-10-27;Ukraine;48.75, 24.37014
705104;Kostiantynivka;Kostiantynivka;Konstantinovka,Konstantinowka,Kostantinovka,Kostiantynivka,Kostjantinivka,Kostjantyniwka,Kostyantynivka,Константиновка,Костянтинівка;P;PPL;UA;Ukraine;;05;1412;;;67350;;87;Europe/Kyiv;2023-04-27;Ukraine;48.5277, 37.7069
705392;Kolomyia;Kolomyia;Colomeea,Kolomea,Kolomeo,Kolomija,Kolomyia,Kolomyja,Kołomyja,qwlwmyʼh,qʼlʼmyy,Коломия,Коломија,Коломыя,קאלאמיי,קולומיאה;P;PPLA2;UA;Ukraine;;06;2608;;;60821;300;289;Europe/Kyiv;2023-01-23;Ukraine;48.52496, 25.03712
705462;Kolchyno;Kolchyno;Koelcseny,Kol'chino,Kol'chyna,Kolchyno,Kolciino,Kolcino,Kolciîno,Kolcyno,Kolczyno,Koltchyno,Koltschyno,Kolçıno,Kolĉino,Kolčino,Kolčyno,Kölcsény,ke li qi nuo,Кольчино,Кольчына,科利奇諾;P;PPL;UA;Ukraine;;25;2104;;;4261;;129;Europe/Kyiv;2022-12-13;Ukraine;48.46936, 22.75784
705540;Kobleve;Kobleve;Kobleve,Koblevo,Koblewo,Koblévé,Коблеве,Коблево;P;PPL;UA;Ukraine;;16;4806;;;2385;26;28;Europe/Kyiv;2022-10-27;Ukraine;46.66499, 31.20804
705760;Kyslytsya;Kyslytsya;Caslita-Dunare,Câșlița-Dunăre,Kislica,Kislicja,Kislicʻa,Kyslytsia,Kyslyzja,ji si li qi ya,Кислица,Кислиця,Կիսլիցա,基斯利齊亞;P;PPL;UA;Ukraine;;17;5108;;;2973;12;12;Europe/Kyiv;2022-10-27;Ukraine;45.40802, 29.03616
706546;Kehychivka;Kehychivka;Kegichevka,Kegichivka,Kegichëvka,Kegicivka,Keguitxivka,Kegíchivka,Kegıçivka,Kehgychyuka,Kehychivka,Kehycivka,Kehycziwka,Kehytchivka,Kehytschiwka,Kehyčivka,Kéhytchivka,ke xi qi fu ka,Кегичевка,Кегичівка,Кэгычыўка,Կեգիչյովկա,克希奇夫卡;P;PPL;UA;Ukraine;;07;6306;;;5628;;163;Europe/Kyiv;2023-05-02;Ukraine;49.28656, 35.76153
706883;Kapitanivka;Kapitanivka;Kapitaniuka,Kapitanivka,Kapitaniwka,Kapitanovka,Kapitànivka,ka pi ta ni fu ka,kapitaniuka,Капитановка,Капітанівка,Капітаніўка,Կապիտանովկա,カピタニウカ,卡皮塔尼夫卡;P;PPL;UA;Ukraine;;10;3506;;;2539;183;200;Europe/Kyiv;2022-10-27;Ukraine;48.92016, 31.71627
707172;Kalynivka;Kalynivka;Kalinivka,Kalinovka,Kalynivka,Калиновка,Калинівка;P;PPL;UA;Ukraine;;16;4806;;;3471;20;19;Europe/Kyiv;2022-10-27;Ukraine;47.04732, 32.18071
707257;Kadubivtsi;Kadubivtsi;Cadobesti,Cadobești,Kadobeste,Kadobovtsy,Kadubiuci,Kadubivci,Kadubivtsi,Kadubiwci,Kadubiwzi,Kadubovcy,Kаdubіvtsі,ka du bi fu qi,Кадубовцы,Кадубівці,Кадубіўці,Կադուբովցի,卡杜比夫齊;P;PPL;UA;Ukraine;;03;7306;;;3528;257;257;Europe/Kyiv;2022-10-27;Ukraine;48.58046, 25.77021
708025;Hrubna;Hrubna;Grubna,Grubno,Hrubna,Грубна;P;PPL;UA;Ukraine;;03;7304;;;1937;267;275;Europe/Kyiv;2022-10-27;Ukraine;48.45568, 27.07309
708061;Grishino;Grishino;Grishine,Grishino,Tokulchak,Toqulcaq,Toqulčaq,Гришине,Гришино,Токулча́к;P;PPLA3;UA;Ukraine;;11;0112;11152995;;1755;57;56;Europe/Simferopol;2022-10-27;Ukraine;45.64219, 33.83098
708210;Hradyzk;Hradyzk;Gradijszk,Gradiz'k,Gradizhsk,Gradizk,Gradizsk,Gradyzk,Gradızk,Hradizk,Hradysk,Hradyzk,Hradyźk,Hradîzk,he la di ci ke,hradyzk,hradyzk  bwltafska,Градижск,Градизьк,Градызк,Գրադիժսկ,هراديزك,هراديزك، بولتافسكا,赫拉迪兹克;P;PPL;UA;Ukraine;;18;5302;;;6248;89;97;Europe/Kyiv;2022-10-27;Ukraine;49.23943, 33.13941
708616;Holma;Holma;Gol'ma,Holma,Гольма;P;PPL;UA;Ukraine;;17;5112;;;1635;106;111;Europe/Kyiv;2022-10-27;Ukraine;47.92886, 29.84923
708695;Hnidyn;Hnidyn;Gnedin,Gnedyn',Gnedyn’,Gnidin,Gnidyn,Hnidin,Hnidyn,Hnidîn,Hnіdyn,he ni ding,Гнедин,Гнідин,Гнідын,赫尼丁;P;PPL;UA;Ukraine;;13;3204;;;5400;;93;Europe/Kyiv;2022-10-27;Ukraine;50.32899, 30.71059
709145;Filatovka;Filatovka;Filativka,Filatovka,Фiлатiвка,Филатовка;P;PPLA3;UA;Ukraine;;11;0114;11152957;;516;10;9;Europe/Simferopol;2022-10-27;Ukraine;46.08192, 33.7851
709248;Fastiv;Fastiv;Fastiv,Fastiva,Fastiw,Fastov,Fastow,Fastów,fa si di fu,fastyw,pstwb,Фастив,Фастов,Фастів,Ֆաստով,כוואסטוב,פסטוב,فاستیو,ფასტოვი,法斯蒂夫;P;PPLA2;UA;Ukraine;;13;3214;;;44014;;208;Europe/Kyiv;2023-01-23;Ukraine;50.0767, 29.9177
709428;Dunayivtsi;Dunayivtsi;Dounaivtsi,Dounaïvtsi,Dunaevcy,Dunaivci,Дунаевцы,Дунаївці;P;PPL;UA;Ukraine;;09;6802;;;2417;288;295;Europe/Kyiv;2022-10-27;Ukraine;49.02121, 26.84084
709547;Dubliany;Dubliany;Dobrowlany,Dublany,Dubliany,Dubljani,Dublyany,Дубляни;P;PPL;UA;Ukraine;;15;4608;;;2086;;283;Europe/Kyiv;2022-10-27;Ukraine;49.50335, 23.39889
710007;Dmytrivka;Dmytrivka;Dmitrievka,Dmitrivka,Dmitriyevka,Dmitrovka,Dmytrivka,Dmytriwka,Dmytrіvkа,dmytryybqh,Дмитровка,Дмитрівка,Դմիտրովկա,דמיטרייבקה;P;PPL;UA;Ukraine;;05;1406;;;3170;;51;Europe/Kyiv;2022-10-27;Ukraine;47.93611, 38.93661
710317;Dalnyk;Dalnyk;Dal'nik,Dal'nyk,Dalnyk,Dal’nik,Dal’nyk,Дальник;P;PPL;UA;Ukraine;;17;5110;;;1241;9;0;Europe/Kyiv;2022-10-27;Ukraine;46.22453, 30.53031
710408;Chopovychi;Chopovychi;Chapovichi,Chapovychy,Chepovichi,Chopovich,Chopovichi,Chopovychi,Ciopovici,Ciopovîci,Copovici,Copovyci,Czopowyczi,Tchopovytchi,Tschopowytschi,qiao bo wei qi,Çopovıçi,Čopovyči,Чаповычы,Чоповичи,Чоповичі,Չոպովիչի,乔波维奇,喬波維奇;P;PPL;UA;Ukraine;;27;1806;11874714;;1770;;168;Europe/Kyiv;2023-05-02;Ukraine;50.83325, 28.95334
710514;Oskil;Oskil;Chervonij Oskil,Chervonyj Oskol,Chervonyy Oskil,Chervonyy Oskol,Krasny Oskol,Krasnyy Oskol,Oskil,Оскіл,Червоний Оскіл,Червоный Оскол;P;PPL;UA;Ukraine;;07;6304;;;3217;;81;Europe/Kyiv;2022-10-27;Ukraine;49.1785, 37.42598
710663;Cherniakhiv;Cherniakhiv;Cherniakhiv,Chernjakhiv,Chernjakhov,Chernyakhiv,Chernyakhov,Черняхов,Черняхів;P;PPL;UA;Ukraine;;27;1804;;;9214;;226;Europe/Kyiv;2022-10-27;Ukraine;50.45652, 28.67018
710698;Chornoliztsi;Chornoliztsi;Charnolozhtse,Charnolozhtsy,Chernolozhtsy,Chernoloztsy,Chornolizci,Chornoliztsi,Cornolizci,Чорнолізці;P;PPL;UA;Ukraine;;06;2604;;;2965;;276;Europe/Kyiv;2022-10-27;Ukraine;48.83221, 24.89883
710947;Kalynove;Kalynove;Chapaevka,Chapaievka,Chapayevka,Kalinove,Kalinovoe,Kalynove,Zatons'ke,Zatonskoe,Zhidivs'ka Greblja,Zhidovskaja Greblja,Жидовская Гребля,Жидівська Гребля,Затонское,Затонське,Калинове,Калиновое,Чапаевка,Чапаєвка;P;PPL;UA;Ukraine;;13;3202;;;3042;;174;Europe/Kyiv;2023-03-31;Ukraine;49.38036, 30.44139
711520;Boianchuk;Boianchuk;Boianchuk,Boiantchouk,Bojanchuk,Bosanceni,Bosânceni,Boyanchuk,Boïantchouk,Боянчук;P;PPL;UA;Ukraine;;03;7306;;;1033;266;274;Europe/Kyiv;2022-10-27;Ukraine;48.49033, 25.95393
711982;Bochkivtsi;Bochkivtsi;Bochkivci,Bochkovcy,Bocicauti,Bocicăuți,Botchkivtsi,Бочковцы,Бочківці;P;PPL;UA;Ukraine;;03;7306;;;2004;261;273;Europe/Kyiv;2022-10-27;Ukraine;48.4302, 26.17259
712200;Bezliudivka;Bezliudivka;Besliƿdifca,Besljudiwka,Bezlioudivka,Bezliountivka,Bezliudivka,Bezliúdivka,Bezljudivka,Bezljudovka,Bezludiwka,Bezluedivka,Bezlyudivka,Bezlyudovka,Bezlüdivka,Pasjolak Bjazljudauka,bei ci liu di fu ka,byzlywdyfka,byzlywdyfka  karkyfska,Μπεζλιουντίβκα,Безлиудивка,Безлюдовка,Безлюдівка,Бєꙁлюдовъка,Пасёлак Бязлюдаўка,Բեզլյուդովկա,بيزليوديفكا,بيزليوديفكا، كاركيفسكا,贝兹柳迪夫卡;P;PPL;UA;Ukraine;;07;6312;;;9296;;105;Europe/Kyiv;2022-10-27;Ukraine;49.87547, 36.26539
712724;Bairachky;Bairachky;Bairachki,Bairachky,Bairaciki,Bairacikî,Bairatxki,Bajrachki,Bajracki,Bajraczky,Bajratschky,Bajrački,Bayrachki,Bayrachky,Bayracki,Bayraçkı,bai la qi ji,Байрачки,拜拉奇基;P;PPL;UA;Ukraine;;14;4402;;;1065;268;262;Europe/Kyiv;2022-12-13;Ukraine;48.392, 38.60174
713154;Askaniya-Nova;Askaniya-Nova;Askanievka,Askanievo,Askaniia-Nova,Askanija-Nova,Askaniïa-Nova,Chapel's'ka dacha,Chapli,Novij Angal't,Novij Keten,Аскания-Нова,Асканія-Нова,Асканієвка,Асканієво,Новий Ангальт,Новий Кетен,Чапельська дача,Чаплі;P;PPL;UA;Ukraine;;08;6506;;;2696;30;33;Europe/Kyiv;2022-10-27;Ukraine;46.45406, 33.87128
687379;Zelyonoye;Zelyonoye;Tatar-Osman,Zelene,Zeljonoe,Zelyonoye,Зелене,Зелёное,Тата́р-Осма́н;P;PPLA3;UA;Ukraine;;11;0102;11152810;;280;360;297;Europe/Simferopol;2022-10-27;Ukraine;44.59583, 34.00921
687562;Zatyshshya;Zatyshshya;Zatish'ye,Zatishshja,Zatish’ye,Zatychchia,Затишшя;P;PPL;UA;Ukraine;;17;5114;;;3538;191;190;Europe/Kyiv;2022-10-27;Ukraine;47.33497, 29.87797
